"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"BMEIBUS","197405","0.245","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197406","0.279","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197407","0.213","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197408","0.22","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197409","0.305","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197410","0.174","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197411","0.174","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197412","0.13","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197413","2.618","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197501","0.148","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197502","0.124","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197503","0.13","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197504","0.119","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197505","0.182","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197506","0.221","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197507","0.167","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197508","0.2","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197509","0.19","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197510","0.192","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197511","0.16","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197512","0.156","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197513","1.989","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197601","0.162","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197602","0.155","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197603","0.163","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197604","0.149","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197605","0.159","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197606","0.191","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197607","0.2","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197608","0.223","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197609","0.222","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197610","0.226","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197611","0.437","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197612","0.476","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197613","2.764","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197701","0.514","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197702","0.538","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197703","0.511","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197704","0.478","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197705","0.48","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197706","0.469","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197707","0.214","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197708","0.375","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197709","0.427","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197710","0.466","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197711","0.317","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197712","0.229","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197713","5.018","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197801","0.368","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197802","0.346","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197803","0.376","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197804","0.162","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197805","0.163","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197806","0.153","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197807","0.153","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197808","0.429","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197809","0.268","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197810","0.409","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197811","0.371","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197812","0.301","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197813","3.498","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197901","0.273","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197902","0.414","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197903","0.554","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197904","0.399","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197905","0.455","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197906","0.387","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197907","0.373","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197908","0.481","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197909","0.446","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197910","0.425","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197911","0.504","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197912","0.444","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197913","5.156","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198001","0.537","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198002","0.521","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198003","0.435","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198004","0.353","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198005","0.256","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198006","0.183","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198007","0.262","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198008","0.382","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198009","0.364","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198010","0.424","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198011","0.404","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198012","0.379","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198013","4.5","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198101","0.365","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198102","0.376","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198103","0.415","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198104","0.39","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198105","0.253","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198106","0.16","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198107","0.212","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198108","0.248","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198109","0.403","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198110","0.402","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198111","0.36","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198112","0.261","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198113","3.845","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198201","0.325","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198202","0.313","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198203","0.231","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198204","0.183","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198205","0.209","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198206","0.228","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198207","0.276","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198208","0.242","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198209","0.309","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198210","0.447","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198211","0.309","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198212","0.283","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198213","3.355","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198301","0.237","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198302","0.239","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198303","0.272","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198304","0.234","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198305","0.309","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198306","0.344","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198307","0.313","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198308","0.357","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198309","0.364","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198310","0.394","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198311","0.389","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198312","0.533","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198313","3.983","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198401","0.614","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198402","0.485","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198403","0.66","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198404","0.501","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198405","0.54","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198406","0.526","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198407","0.763","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198408","0.769","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198409","0.819","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198410","1.105","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198411","1.291","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198412","1.174","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198413","9.249","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198501","1.369","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198502","1.238","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198503","1.39","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198504","0.877","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198505","0.934","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198506","0.921","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198507","1.212","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198508","1.354","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198509","1.274","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198510","1.229","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198511","1.348","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198512","1.299","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198513","14.447","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198601","1.194","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198602","0.938","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198603","0.854","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198604","0.805","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198605","0.839","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198606","0.853","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","198607","1.028","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
